step,metric_value,label,metric_name
60,1.3272222222222236,low gravy,GRAVY Score
61,1.3922222222222238,low gravy,GRAVY Score
62,1.3638888888888905,low gravy,GRAVY Score
63,1.3011173184357556,low gravy,GRAVY Score
64,1.3111731843575434,low gravy,GRAVY Score
65,1.243575418994415,low gravy,GRAVY Score
66,1.249720670391063,low gravy,GRAVY Score
67,1.260335195530728,low gravy,GRAVY Score
68,1.172067039106147,low gravy,GRAVY Score
69,1.165363128491622,low gravy,GRAVY Score
70,1.3443820224719123,low gravy,GRAVY Score
71,1.5220338983050865,low gravy,GRAVY Score
72,1.4259887005649736,low gravy,GRAVY Score
73,1.3112994350282503,low gravy,GRAVY Score
74,1.3022598870056514,low gravy,GRAVY Score
75,1.2350282485875728,low gravy,GRAVY Score
76,1.2079545454545473,low gravy,GRAVY Score
77,1.232954545454547,low gravy,GRAVY Score
78,1.1875000000000016,low gravy,GRAVY Score
79,1.2119318181818195,low gravy,GRAVY Score
80,1.2778409090909102,low gravy,GRAVY Score
81,1.2107954545454556,low gravy,GRAVY Score
82,1.1022727272727277,low gravy,GRAVY Score
83,1.0262857142857145,low gravy,GRAVY Score
84,1.0651428571428574,low gravy,GRAVY Score
85,1.2342857142857149,low gravy,GRAVY Score
86,1.3445714285714292,low gravy,GRAVY Score
87,1.32528735632184,low gravy,GRAVY Score
88,1.3862068965517254,low gravy,GRAVY Score
89,1.3942528735632196,low gravy,GRAVY Score
90,1.3465517241379321,low gravy,GRAVY Score
91,1.2540229885057481,low gravy,GRAVY Score
92,1.384482758620691,low gravy,GRAVY Score
93,1.3695402298850585,low gravy,GRAVY Score
94,1.341954022988507,low gravy,GRAVY Score
95,1.3741379310344841,low gravy,GRAVY Score
96,1.4586206896551739,low gravy,GRAVY Score
97,1.4114942528735646,low gravy,GRAVY Score
98,1.5477011494252895,low gravy,GRAVY Score
99,1.6735632183908076,low gravy,GRAVY Score
100,1.6560693641618527,low gravy,GRAVY Score
0,36.39305,high instability,Instability Index
1,47.26355,high instability,Instability Index
2,50.734049999999996,high instability,Instability Index
3,51.05255,high instability,Instability Index
4,44.972549999999984,high instability,Instability Index
5,45.46304999999999,high instability,Instability Index
6,41.706999999999994,high instability,Instability Index
7,38.052261306532664,high instability,Instability Index
8,37.71306532663317,high instability,Instability Index
9,41.205527638190965,high instability,Instability Index
10,49.02613065326634,high instability,Instability Index
11,49.29351758793971,high instability,Instability Index
12,56.23371859296482,high instability,Instability Index
13,65.32015075376884,high instability,Instability Index
14,64.69452261306533,high instability,Instability Index
15,68.98095477386936,high instability,Instability Index
16,78.71814070351758,high instability,Instability Index
17,78.31964824120602,high instability,Instability Index
18,77.6859296482412,high instability,Instability Index
19,91.45778894472362,high instability,Instability Index
20,79.21155778894473,high instability,Instability Index
21,91.50904522613062,high instability,Instability Index
22,88.89045226130654,high instability,Instability Index
23,88.78492462311559,high instability,Instability Index
24,80.53668341708543,high instability,Instability Index
25,81.76030150753769,high instability,Instability Index
26,80.80306532663317,high instability,Instability Index
27,85.72969849246232,high instability,Instability Index
28,82.16386934673366,high instability,Instability Index
29,83.42462311557787,high instability,Instability Index
30,81.38793969849246,high instability,Instability Index
31,88.3713567839196,high instability,Instability Index
32,87.10201005025125,high instability,Instability Index
33,84.61407035175881,high instability,Instability Index
34,78.70150753768846,high instability,Instability Index
35,80.58944723618092,high instability,Instability Index
36,76.05331658291459,high instability,Instability Index
37,78.14221105527639,high instability,Instability Index
38,80.05025125628143,high instability,Instability Index
39,76.99141414141414,high instability,Instability Index
40,74.07727272727273,high instability,Instability Index
41,70.34848484848486,high instability,Instability Index
42,73.64444444444442,high instability,Instability Index
43,82.86262626262625,high instability,Instability Index
44,91.04797979797979,high instability,Instability Index
45,92.64646464646464,high instability,Instability Index
46,93.68282828282825,high instability,Instability Index
47,89.17373737373735,high instability,Instability Index
48,89.40858585858584,high instability,Instability Index
49,71.1651515151515,high instability,Instability Index
50,73.14040404040405,high instability,Instability Index
51,63.6691919191919,high instability,Instability Index
52,62.09242424242424,high instability,Instability Index
53,69.17626262626263,high instability,Instability Index
54,86.10050505050506,high instability,Instability Index
55,77.4070707070707,high instability,Instability Index
56,72.28282828282829,high instability,Instability Index
57,86.95959595959594,high instability,Instability Index
58,83.63383838383838,high instability,Instability Index
59,92.21868686868686,high instability,Instability Index
